lemma	pos	attributes
çingil	NOUN	-
çini	ADJ	-
çini	NOUN	-
çinko	ADJ	-
çinko	INTERJ	-
çinko	NOUN	-
çinkograf	NOUN	-
çinkografi	NOUN	-
çinkomsu	ADJ	-
çintemani	NOUN	-
çintiyan	NOUN	-
çinçilya	NOUN	-
çinçilyagiller	NOUN	-
çip	NOUN	-
çipil	ADJ	-
çipilleş	VERB	-
çipilti	NOUN	-
çipo	NOUN	-
çipura	NOUN	-
çir	NOUN	-
çiriş	NOUN	-
çirişle	VERB	-
çirişleme	NOUN	-
çirişlen	VERB	-
çirişçi	NOUN	-
çirkef	ADJ	-
çirkef	NOUN	-
çirkefleş	VERB	-
çirkefleşebil	VERB	-
çirkefleşebilme	NOUN	-
çirkefçe	ADJ	-
çirkefçe	ADV	-
çirkin	ADJ	-
çirkin	NOUN	-
çirkince	ADJ	-
çirkince	ADV	-
çirkinleş	VERB	-
çirkinleşebil	VERB	-
çirkinleşebilme	NOUN	-
çirkinleşiver	VERB	-
çirkinleşiverme	NOUN	-
çirkinleştir	VERB	-
çirkinleştirebil	VERB	-
çirkinleştirebilme	NOUN	-
çirkinleştiril	VERB	-
çirkinleştirilebil	VERB	-
çirkinleştirilebilme	NOUN	-
çirkinleştirilme	NOUN	-
çirkinse	VERB	-
çirkinseme	NOUN	-
çiroz	ADJ	-
çiroz	NOUN	-
çirozlaş	VERB	-
çis	NOUN	-
çise	NOUN	-
çise	VERB	-
çisele	VERB	-
çiseleme	NOUN	-
çiseleyiver	VERB	-
çiseleyiverme	NOUN	-
çiseme	NOUN	-
çisen	NOUN	-
çisenti	NOUN	-
çiskin	ADJ	-
çiskin	NOUN	-
çit	NOUN	-
çit	VERB	-
çita	NOUN	-
çitari	NOUN	-
çiten	NOUN	-
çiti	NOUN	-
çiti	VERB	-
çitil	NOUN	-
çitil	VERB	-
çitile	VERB	-
çitileme	NOUN	-
çitilen	VERB	-
çitilme	NOUN	-
çitime	NOUN	-
çitle	VERB	-
çitlembik	NOUN	VOICING
çitleme	NOUN	-
çitme	NOUN	-
çitmik	NOUN	VOICING
çivi	NOUN	-
çividî	ADJ	-
çividî	NOUN	-
çivile	VERB	-
çivileme	ADV	-
çivileme	NOUN	-
çivilen	VERB	-
çivilenebil	VERB	-
çivilenebilme	NOUN	-
çivilet	VERB	-
çiviletme	NOUN	-
çivileyebil	VERB	-
çivileyebilme	NOUN	-
çivileyiver	VERB	-
çivileyiverme	NOUN	-
çivit	NOUN	VOICING
çivitle	VERB	-
çivitleme	NOUN	-
çivitlen	VERB	-
çiviyukarı	NOUN	-
çiy	NOUN	-
çiyle	VERB	-
çiyleme	NOUN	-
çiz	VERB	-
çizdir	VERB	-
çizdirebil	VERB	-
çizdirebilme	NOUN	-
çizdiril	VERB	-
çizdirilebil	VERB	-
çizdirilebilme	NOUN	-
çizdirilme	NOUN	-
çizdirme	NOUN	-
çizebil	VERB	-
çizebilme	NOUN	-
çizecek	NOUN	VOICING
çizelge	NOUN	-
çizer	NOUN	-
çizge	NOUN	-
çizgi	NOUN	-
çizgile	VERB	-
çizgileme	NOUN	-
çizgilen	VERB	-
çizgileş	VERB	-
çizgileştir	VERB	-
çizgin	VERB	-
çizginme	NOUN	-
çizgisel	ADJ	-
çizgisel	NOUN	-
çizi	NOUN	-
çizik	ADJ	VOICING
çizik	NOUN	VOICING
çiziktir	VERB	-
çiziktirebil	VERB	-
çiziktirebilme	NOUN	-
çiziktiriver	VERB	-
çiziktiriverme	NOUN	-
çiziktiriş	NOUN	-
çiziktirme	NOUN	-
çizil	VERB	-
çizilebil	VERB	-
çizilebilme	NOUN	-
çiziliver	VERB	-
çiziliverme	NOUN	-
çiziliş	NOUN	-
çizilme	NOUN	-
çizim	NOUN	-
çizinti	NOUN	-
çiziver	VERB	-
çiziverme	NOUN	-
çiziş	NOUN	-
çizme	NOUN	-
çizoynat	NOUN	-
çiçek	NOUN	VOICING
çiçekevi	NOUN	-
çiçekle	VERB	-
çiçekleme	NOUN	-
çiçeklen	VERB	-
çiçeklendir	VERB	-
çiçeklenebil	VERB	-
çiçeklenebilme	NOUN	-
çiçekleniver	VERB	-
çiçekleniverme	NOUN	-
çiçekleniş	NOUN	-
çiçekleş	VERB	-
çiçeksever	ADJ	-
çiçeksi	ADJ	-
çiçeksi	VERB	-
çiçeksime	NOUN	-
çiçekçi	NOUN	-
çiçeğimsi	ADJ	-
çiğ	ADJ	-
çiğ	NOUN	-
çiğde	NOUN	-
çiğdem	NOUN	-
çiğin	NOUN	-
çiğindirik	NOUN	VOICING
çiğit	NOUN	VOICING
çiğleş	VERB	-
çiğne	VERB	-
çiğnek	NOUN	VOICING
çiğnem	ADJ	-
çiğneme	NOUN	-
çiğnemik	NOUN	VOICING
çiğnen	VERB	-
çiğnenebil	VERB	-
çiğnenebilme	NOUN	-
çiğneniş	NOUN	-
çiğnenme	NOUN	-
çiğnet	VERB	-
çiğnetebil	VERB	-
çiğnetebilme	NOUN	-
çiğnetil	VERB	-
çiğnetilme	NOUN	-
çiğnetme	NOUN	-
çiğneyebil	VERB	-
çiğneyebilme	NOUN	-
çiğneyiver	VERB	-
çiğneyiverme	NOUN	-
çiğneyiş	NOUN	-
çiş	NOUN	-
çişik	NOUN	VOICING
ço	VERB	VOICING
çoban	NOUN	-
çobanaldatan	NOUN	-
çobanaldatangiller	NOUN	-
çobandağarcığı	NOUN	-
çobandeğneği	NOUN	-
çobandüdüğü	NOUN	-
çobaniğnesi	NOUN	-
çobanlama	ADJ	-
çobanpüskülügiller	NOUN	-
çobantarağı	NOUN	-
çobantuzluğu	NOUN	-
çobançantası	NOUN	-
çobançökerten	NOUN	-
çobanüzümü	NOUN	-
çocuk	NOUN	VOICING
çocukcağız	NOUN	-
çocukla	VERB	-
çocuklama	NOUN	-
çocuklar!	NOUN	-
çocuklaş	VERB	-
çocuklaşabil	VERB	-
çocuklaşabilme	NOUN	-
çocuklaştır	VERB	-
çocuksu	ADJ	-
çocuksu	ADV	-
çocuksulaş	VERB	-
çocukça	ADJ	-
çocukça	ADV	-
çocukçu	NOUN	-
çok	ADJ	-
çok	ADV	-
çokal	NOUN	-
çokbilmiş	ADJ	-
çokbilmiş	ADV	-
çokgen	NOUN	-
çokları	PRON	-
çoklarınca	ADV	-
çoklaştır	VERB	-
çoklukla	ADV	-
çokrağan	NOUN	-
çoksa	VERB	-
çoksama	NOUN	-
çoksatar	NOUN	-
çoktan	ADV	-
çoktandır	ADV	-
çokça	ADV	-
çokçu	ADJ	-
çolak	ADJ	VOICING
çolpa	ADJ	-
çolpa	NOUN	-
çomakla	VERB	-
çomaklama	NOUN	-
çomar	NOUN	-
çopra	NOUN	-
çopur	ADJ	-
çopurina	NOUN	-
çopurlaş	VERB	-
çopurlaştır	VERB	-
çor	NOUN	-
çorak	ADJ	VOICING
çorak	NOUN	VOICING
çoraklaş	VERB	-
çoraklaşabil	VERB	-
çoraklaşabilme	NOUN	-
çoraklaştır	VERB	-
çoraklaştırabil	VERB	-
çoraklaştırabilme	NOUN	-
çoraklaştırıl	VERB	-
çoraklaştırılma	NOUN	-
çorap	NOUN	VOICING
çorapçı	NOUN	-
çorba	NOUN	-
çotanak	NOUN	VOICING
çotira	NOUN	-
çotiragiller	NOUN	-
çotra	NOUN	-
çotuk	NOUN	VOICING
çoğal	VERB	-
çoğalabil	VERB	-
çoğalabilme	NOUN	-
çoğalma	NOUN	-
çoğalt	VERB	-
çoğaltabil	VERB	-
çoğaltabilme	NOUN	-
çoğaltan	NOUN	-
çoğaltma	NOUN	-
çoğalttır	VERB	-
çoğalttırma	NOUN	-
çoğaltıl	VERB	-
çoğaltılabil	VERB	-
çoğaltılabilme	NOUN	-
çoğaltılma	NOUN	-
çoğaltım	NOUN	-
çoğaltıver	VERB	-
çoğaltıverme	NOUN	-
çoğaltış	NOUN	-
çoğalıver	VERB	-
çoğalıverme	NOUN	-
çoğalış	NOUN	-
çoğu	PRON	-
çoğul	NOUN	-
çoğulla	VERB	-
çoğullama	NOUN	-
çoğullaş	VERB	-
çoğullaştır	VERB	-
çoğullaştırıl	VERB	-
çoğullaştırılma	NOUN	-
çoğumsa	VERB	-
çoğumsama	NOUN	-
çoğun	ADV	-
çoğunlukla	ADV	-
çoğunlukla	NOUN	-
çoğurcuk	NOUN	VOICING
çubuk	NOUN	VOICING
çubukla	VERB	-
çubuklama	NOUN	-
çubukçu	NOUN	-
çuha	NOUN	-
çuhadar	NOUN	-
çuhçuh	NOUN	-
çuka	NOUN	-
çukur	NOUN	-
çukurca	ADJ	-
çukurlan	VERB	-
çukurlat	VERB	-
çukurlatma	NOUN	-
çukurlaş	VERB	-
çukurlaştır	VERB	-
çukurlaştırıl	VERB	-
çukurlaştırılma	NOUN	-
çul	NOUN	-
çulaki	NOUN	-
çulha	NOUN	-
çulla	VERB	-
çullama	NOUN	-
çullan	VERB	-
çullanabil	VERB	-
çullanabilme	NOUN	-
çullandır	VERB	-
çullandırabil	VERB	-
çullandırabilme	NOUN	-
çullanıver	VERB	-
çullanıverme	NOUN	-
çullanış	NOUN	-
çullukgiller	NOUN	-
çultar	NOUN	-
çultutmaz	ADJ	-
çultutmaz	NOUN	-
çupra	NOUN	-
çurlat	VERB	-
çurlatma	NOUN	-
çurçur	ADJ	-
çurçur	NOUN	-
çuval	ADJ	-
çuval	NOUN	-
çuvaldız	NOUN	-
çuvalla	VERB	-
çuvallama	NOUN	-
çuvallan	VERB	-
çuvallat	VERB	-
çuvallatabil	VERB	-
çuvallatabilme	NOUN	-
çuvallatma	NOUN	-
çuvallayabil	VERB	-
çuvallayabilme	NOUN	-
çuvallayıver	VERB	-
çuvallayıverme	NOUN	-
çuvallayış	NOUN	-
çuşka	NOUN	-
çök	VERB	-
çökebil	VERB	-
çökebilme	NOUN	-
çökek	NOUN	VOICING
çökel	NOUN	-
çökel	VERB	-
çökelek	NOUN	VOICING
çökelge	NOUN	-
çökelme	NOUN	-
çökelt	VERB	-
çökeltebil	VERB	-
çökeltebilme	NOUN	-
çökelti	NOUN	-
çökeltil	VERB	-
çökeltilebil	VERB	-
çökeltilebilme	NOUN	-
çökeltilme	NOUN	-
çökeltme	NOUN	-
çöker	VERB	-
çökerme	NOUN	-
çökert	VERB	-
çökertebil	VERB	-
çökertebilme	NOUN	-
çökerti	NOUN	-
çökertil	VERB	-
çökertilebil	VERB	-
çökertilebilme	NOUN	-
çökertiliş	NOUN	-
çökertilme	NOUN	-
çökertiver	VERB	-
çökertiverme	NOUN	-
çökertme	NOUN	-
çökkün	ADJ	-
çökkün	NOUN	-
çökkünleş	VERB	-
çökme	NOUN	-
çöktür	VERB	-
çöktürme	NOUN	-
çöktürt	VERB	-
çöktürtme	NOUN	-
çöktürül	VERB	-
çöktürülme	NOUN	-
çöktürülüş	NOUN	-
çökük	ADJ	-
çöküm	NOUN	-
çöküntü	NOUN	-
çöküver	VERB	-
çöküverme	NOUN	-
çöküş	NOUN	-
çöküş	VERB	-
çöküşme	NOUN	-
çöl	NOUN	-
çölleş	VERB	-
çölleşebil	VERB	-
çölleşebilme	NOUN	-
çölleştir	VERB	-
çölleştiril	VERB	-
çölleştirilme	NOUN	-
çölyak	NOUN	-
çöm	VERB	-
çömel	VERB	-
çömelebil	VERB	-
çömelebilme	NOUN	-
çömeliver	VERB	-
çömeliverme	NOUN	-
çömeliş	NOUN	-
çömelme	NOUN	-
çömelt	VERB	-
çömeltil	VERB	-
çömeltilme	NOUN	-
çömeltme	NOUN	-
çömez	NOUN	-
çömlek	NOUN	VOICING
çömlekçi	NOUN	-
çömme	NOUN	-
çömçe	NOUN	-
çöp	NOUN	-
çöpatlamaz	ADJ	-
çöpkapar	NOUN	-
çöple	VERB	-
çöpleme	NOUN	-
çöplen	VERB	-
çöplenebil	VERB	-
çöplenebilme	NOUN	-
çöpleniş	NOUN	-
çöplükçü	NOUN	-
çöpçatan	NOUN	-
çöpçü	NOUN	-
çördek	NOUN	VOICING
çörek	NOUN	VOICING
çöreklen	VERB	-
çöreklenebil	VERB	-
çöreklenebilme	NOUN	-
çörekleniş	NOUN	-
çörekçi	NOUN	-
çöreotu	NOUN	-
çörkü	NOUN	-
çörten	NOUN	-
çörtü	NOUN	-
çöven	NOUN	-
çöz	NOUN	-
çöz	VERB	-
çözdür	VERB	-
çözdürebil	VERB	-
çözdürebilme	NOUN	-
çözdürme	NOUN	-
çözdürül	VERB	-
çözdürülebil	VERB	-
çözdürülebilme	NOUN	-
çözdürülme	NOUN	-
çözebil	VERB	-
çözebilme	NOUN	-
çözelti	NOUN	-
çözgü	NOUN	-
çözgün	ADJ	-
çözgün	NOUN	-
çözme	NOUN	-
çözük	ADJ	-
çözül	VERB	-
çözülebil	VERB	-
çözülebilme	NOUN	-
çözülme	NOUN	-
çözülüm	NOUN	-
çözülüver	VERB	-
çözülüverme	NOUN	-
çözülüş	NOUN	-
çözüm	NOUN	-
çözümle	VERB	-
çözümleme	NOUN	-
çözümlen	VERB	-
çözümlenebil	VERB	-
çözümlenebilme	NOUN	-
çözümleniver	VERB	-
çözümleniverme	NOUN	-
çözümleniş	NOUN	-
çözümler	NOUN	-
çözümleyebil	VERB	-
çözümleyebilme	NOUN	-
çözümleyiver	VERB	-
çözümleyiverme	NOUN	-
çözümleyiş	NOUN	-
çözümsel	ADJ	-
çözümsüzleş	VERB	-
çözümsüzleştir	VERB	-
çözümsüzleştiril	VERB	-
çözümsüzleştirilme	NOUN	-
çözün	VERB	-
çözündür	VERB	-
çözündürebil	VERB	-
çözündürebilme	NOUN	-
çözündürme	NOUN	-
çözündürül	VERB	-
çözündürülme	NOUN	-
çözünebil	VERB	-
çözünebilme	NOUN	-
çözünme	NOUN	-
çözüntü	NOUN	-
çözüver	VERB	-
çözüverme	NOUN	-
çözüş	NOUN	-
çözüş	VERB	-
çözüşme	NOUN	-
çözüştür	VERB	-
çözüştürme	NOUN	-
çöğ	VERB	-
çöğdür	VERB	-
çöğdürme	NOUN	-
çöğme	NOUN	-
çöğün	VERB	-
çöğüncek	NOUN	VOICING
çöğünme	NOUN	-
çöğür	NOUN	-
çük	NOUN	-
çükündür	NOUN	-
çükür	NOUN	-
çülaki	NOUN	-
çünkü	CONJ	-
çürü	VERB	-
çürük	ADJ	VOICING
çürük	NOUN	VOICING
çürükçül	ADJ	-
çürüme	NOUN	-
çürüt	VERB	-
çürütebil	VERB	-
çürütebilme	NOUN	-
çürütme	NOUN	-
çürütül	VERB	-
çürütülebil	VERB	-
çürütülebilme	NOUN	-
çürütülme	NOUN	-
çürütülüş	NOUN	-
çürütüver	VERB	-
çürütüverme	NOUN	-
çürütüş	NOUN	-
çürüyüver	VERB	-
çürüyüverme	NOUN	-
çürüyüş	NOUN	-
çüş	INTERJ	-
çüş	NOUN	-
çıban	NOUN	-
çıbanbaşı	NOUN	-
çıbanlaş	VERB	-
çıdam	NOUN	-
çıfıt	ADJ	-
çık	VERB	-
çıkabil	VERB	-
çıkabilme	NOUN	-
çıkacak	NOUN	VOICING
çıkagel	VERB	-
çıkagelme	NOUN	-
çıkak	NOUN	VOICING
çıkan	NOUN	-
çıkar	NOUN	-
çıkar	VERB	-
çıkarabil	VERB	-
çıkarabilme	NOUN	-
çıkarayaz	VERB	-
çıkarayazma	NOUN	-
çıkarma	NOUN	-
çıkarsama	NOUN	-
çıkarsever	ADJ	-
çıkart	VERB	-
çıkartabil	VERB	-
çıkartabilme	NOUN	-
çıkartma	NOUN	-
çıkarttır	VERB	-
çıkarttırma	NOUN	-
çıkartı	NOUN	-
çıkartıl	VERB	-
çıkartılabil	VERB	-
çıkartılabilme	NOUN	-
çıkartılma	NOUN	-
çıkartılış	NOUN	-
çıkartıver	VERB	-
çıkartıverme	NOUN	-
çıkartış	NOUN	-
çıkarıl	VERB	-
çıkarılabil	VERB	-
çıkarılabilme	NOUN	-
çıkarılma	NOUN	-
çıkarılıver	VERB	-
çıkarılıverme	NOUN	-
çıkarılış	NOUN	-
çıkarım	NOUN	-
çıkarıver	VERB	-
çıkarıverme	NOUN	-
çıkarış	NOUN	-
çıkayaz	VERB	-
çıkayazma	NOUN	-
çıkkın	ADJ	-
çıkkınlaş	VERB	-
çıkma	ADJ	-
çıkma	NOUN	-
çıkmaz	ADJ	-
çıkmaz	NOUN	-
çıkra	NOUN	-
çıkrık	NOUN	VOICING
çıkrıkçı	NOUN	-
çıkrıkçın	NOUN	-
çıktı	NOUN	-
çıkı	NOUN	-
çıkık	ADJ	VOICING
çıkık	NOUN	VOICING
çıkıkçı	NOUN	-
çıkıl	VERB	-
çıkıla	VERB	-
çıkılabil	VERB	-
çıkılabilme	NOUN	-
çıkılama	NOUN	-
çıkılan	VERB	-
çıkılat	VERB	-
çıkılatma	NOUN	-
çıkılatıver	VERB	-
çıkılatıverme	NOUN	-
çıkılma	NOUN	-
çıkım	NOUN	-
çıkın	NOUN	-
çıkınla	VERB	-
çıkınlama	NOUN	-
çıkıntı	NOUN	-
çıkıt	NOUN	-
çıkıver	VERB	-
çıkıverme	NOUN	-
çıkış	NOUN	-
çıkış	VERB	-
çıkışabil	VERB	-
çıkışabilme	NOUN	-
çıkışama	VERB	-
çıkışma	NOUN	-
çıkıştır	VERB	-
çıkıştırabil	VERB	-
çıkıştırabilme	NOUN	-
çıkıştırma	NOUN	-
çılbır	NOUN	-
çıldır	VERB	-
çıldırabil	VERB	-
çıldırabilme	NOUN	-
çıldırasıya	ADV	-
çıldırma	NOUN	-
çıldırt	VERB	-
çıldırtabil	VERB	-
çıldırtabilme	NOUN	-
çıldırtma	NOUN	-
çıldırıver	VERB	-
çıldırıverme	NOUN	-
çıldırış	NOUN	-
çılgın	ADJ	-
çılgın	NOUN	-
çılgınca	ADV	-
çılgınca	NOUN	-
çılgıncasına	ADV	-
çılgınlaş	VERB	-
çılgınlaşabil	VERB	-
çılgınlaşabilme	NOUN	-
çıma	NOUN	-
çımariva	NOUN	-
çımbar	NOUN	-
çımbarla	VERB	-
çımbarlama	NOUN	-
çımkır	VERB	-
çımkırma	NOUN	-
çın	ADJ	-
çınar	NOUN	-
çınargiller	NOUN	-
çınayaz	NOUN	-
çıngar	NOUN	-
çıngı	NOUN	-
çıngıl	NOUN	-
çıngırak	NOUN	VOICING
çıngırakçı	NOUN	-
çıngırda	VERB	-
çıngırdak	NOUN	VOICING
çıngırdama	NOUN	-
çıngırdat	VERB	-
çıngırdatma	NOUN	-
çıngırtı	NOUN	-
çınla	VERB	-
çınlak	ADJ	-
çınlak	NOUN	-
çınlama	NOUN	-
çınlat	VERB	-
çınlatabil	VERB	-
çınlatabilme	NOUN	-
çınlatma	NOUN	-
çınlatış	NOUN	-
çınlayabil	VERB	-
çınlayabilme	NOUN	-
çınlayış	NOUN	-
çınsabah	ADV	-
çıntar	NOUN	-
çıp	NOUN	-
çıpa	NOUN	-
çıpala	VERB	-
çıpalama	NOUN	-
çıplak	ADJ	VOICING
çıplak	NOUN	VOICING
çıplaklaş	VERB	-
çıplaklaştır	VERB	-
çıplan	VERB	-
çıpır	NOUN	-
çıra	NOUN	-
çırak	NOUN	VOICING
çırakma	NOUN	-
çırakman	NOUN	-
çıramoz	NOUN	-
çırağ	NOUN	-
çırnık	NOUN	VOICING
çırp	VERB	-
çırpabil	VERB	-
çırpabilme	NOUN	-
çırpma	NOUN	-
çırptır	VERB	-
çırptırma	NOUN	-
çırpı	NOUN	-
çırpıl	VERB	-
çırpılabil	VERB	-
çırpılabilme	NOUN	-
çırpılma	NOUN	-
çırpın	VERB	-
çırpınabil	VERB	-
çırpınabilme	NOUN	-
çırpınma	NOUN	-
çırpıntı	NOUN	-
çırpınıver	VERB	-
çırpınıverme	NOUN	-
çırpınış	NOUN	-
çırpış	NOUN	-
çırpış	VERB	-
çırpışma	NOUN	-
çırpıştır	VERB	-
çırpıştırma	ADJ	-
çırpıştırma	NOUN	-
çırpıştırıl	VERB	-
çırpıştırılma	NOUN	-
çırpıştırılış	NOUN	-
çırpıştırıver	VERB	-
çırpıştırıverme	NOUN	-
çırpıştırış	NOUN	-
çırçıl	NOUN	-
çırçıplak	ADJ	VOICING
çırçır	NOUN	-
çırçırla	VERB	-
çırçırlama	NOUN	-
çırçırlan	VERB	-
çırılçıplak	ADJ	VOICING
çırılçıplak	ADV	VOICING
çırılçıplak	NOUN	VOICING
çıt	NOUN	-
çıta	NOUN	-
çıtak	ADJ	-
çıtak	NOUN	-
çıtkırıldım	ADJ	-
çıtla	VERB	-
çıtlama	NOUN	-
çıtlat	VERB	-
çıtlatabil	VERB	-
çıtlatabilme	NOUN	-
çıtlatma	NOUN	-
çıtlatıl	VERB	-
çıtlatılabil	VERB	-
çıtlatılabilme	NOUN	-
çıtlatılma	NOUN	-
çıtlatılış	NOUN	-
çıtlatıver	VERB	-
çıtlatıverme	NOUN	-
çıtlatış	NOUN	-
çıtlayabil	VERB	-
çıtlayabilme	NOUN	-
çıtlayış	NOUN	-
çıtpıt	NOUN	-
çıtçıt	NOUN	-
çıtçıtla	VERB	-
çıtçıtlama	NOUN	-
çıtçıtçı	NOUN	-
çıtırbom	ADJ	-
çıtırda	VERB	-
çıtırdama	NOUN	-
çıtırdat	VERB	-
çıtırdatabil	VERB	-
çıtırdatabilme	NOUN	-
çıtırdatma	NOUN	-
çıtırdatış	NOUN	-
çıtırdayabil	VERB	-
çıtırdayabilme	NOUN	-
çıtırdayış	NOUN	-
çıtırtı	NOUN	-
çıv	VERB	-
çıvgar	NOUN	-
çıvgın	NOUN	-
çıvma	NOUN	-
çıyan	ADJ	-
çıyan	NOUN	-
çıyancık	NOUN	-
çızıktır	VERB	-
çızıktırma	NOUN	-
çığ	NOUN	-
çığa	NOUN	-
çığalan	VERB	-
çığrıl	VERB	-
çığrılma	NOUN	-
çığrış	VERB	-
çığrışma	NOUN	-
çığıltı	NOUN	-
çığır	NOUN	-
çığır	VERB	-
çığırabil	VERB	-
çığırabilme	NOUN	-
çığırma	NOUN	-
çığırt	VERB	-
çığırtkan	NOUN	-
çığırtma	NOUN	-
çığırtı	NOUN	-
çığırış	NOUN	-
öbek	NOUN	VOICING
öbeklen	VERB	-
öbekleş	VERB	-
öbür	ADJ	-
öbürkü	PRON	-
öbürleri	PRON	-
öbürü	PRON	-
öcü	NOUN	-
öd	NOUN	-
öde	VERB	-
ödegeç	NOUN	-
ödem	NOUN	-
ödeme	NOUN	-
öden	VERB	-
ödence	NOUN	-
ödenek	NOUN	VOICING
ödeniş	NOUN	-
ödenme	NOUN	-
ödenti	NOUN	-
ödet	VERB	-
ödetebil	VERB	-
ödetebilme	NOUN	-
ödetil	VERB	-
ödetilme	NOUN	-
ödetme	NOUN	-
ödettir	VERB	-
ödettirme	NOUN	-
ödev	NOUN	-
ödevcil	ADJ	-
ödevlendir	VERB	-
ödevlendiril	VERB	-
ödevlendirilme	NOUN	-
ödeyebil	VERB	-
ödeyebilme	NOUN	-
ödeyiver	VERB	-
ödeyiverme	NOUN	-
ödeyiş	NOUN	-
ödeş	VERB	-
ödeşme	NOUN	-
ödeştir	VERB	-
ödeştirme	NOUN	-
ödlek	ADJ	-
ödlekçe	ADJ	-
ödlekçe	ADV	-
ödyometre	NOUN	-
ödül	NOUN	-
ödüllendir	VERB	-
ödüllendirebil	VERB	-
ödüllendirebilme	NOUN	-
ödüllendiril	VERB	-
ödüllendiriliş	NOUN	-
ödüllendirilme	NOUN	-
ödüllendiriş	NOUN	-
ödün	NOUN	-
ödünle	VERB	-
ödünleme	NOUN	-
ödünsüzce	ADV	-
ödünç	ADJ	VOICING
ödünçle	VERB	-
ödünçleme	NOUN	-
ödünçlen	VERB	-
ödünçleş	VERB	-
öf	INTERJ	-
öfke	NOUN	-
öfkelen	VERB	-
öfkelendir	VERB	-
öfkelenebil	VERB	-
öfkelenebilme	NOUN	-
öfkeleniş	NOUN	-
öge	NOUN	-
öglena	NOUN	-
öglenagiller	NOUN	-
öhö	NOUN	-
öke	NOUN	-
ökse	NOUN	-
ökse	VERB	-
öksele	VERB	-
ökseleme	NOUN	-
ökseme	NOUN	-
öksür	VERB	-
öksürme	NOUN	-
öksürt	VERB	-
öksürtme	NOUN	-
öksürük	NOUN	VOICING
öksürüş	NOUN	-
öksüzdoyuran	NOUN	-
öksüzleş	VERB	-
öksüzsevindiren	NOUN	-
ökçe	NOUN	-
öküz	NOUN	-
öküzburnu	NOUN	-
öküzgözü	NOUN	-
öl	VERB	-
öldür	VERB	-
öldürebil	VERB	-
öldürebilme	NOUN	-
öldüresiye	ADV	-
öldürme	NOUN	-
öldürt	VERB	-
öldürtebil	VERB	-
öldürtebilme	NOUN	-
öldürtme	NOUN	-
öldürül	VERB	-
öldürülme	NOUN	-
öldürülüş	NOUN	-
öldürüm	NOUN	-
öldürüş	NOUN	-
ölebil	VERB	-
ölebilme	NOUN	-
ölesiye	ADV	-
ölesiye	NOUN	-
ölet	NOUN	-
öleyaz	VERB	-
öleyazma	NOUN	-
ölgün	ADJ	-
ölgün	NOUN	-
ölme	NOUN	-
ölmez	ADJ	-
ölmez	NOUN	-
ölmezleştir	VERB	-
ölmüş	ADJ	-
ölç	VERB	-
ölçebil	VERB	-
ölçebilme	NOUN	-
ölçek	ADJ	VOICING
ölçek	NOUN	VOICING
ölçekle	VERB	-
ölçekleme	NOUN	-
ölçeklen	VERB	-
ölçeklendir	VERB	-
ölçeklendiril	VERB	-
ölçeklendirilme	NOUN	-
ölçer	NOUN	-
ölçer	VERB	-
ölçerme	NOUN	-
ölçme	NOUN	-
ölçtür	VERB	-
ölçtürme	NOUN	-
ölçü	NOUN	-
ölçül	VERB	-
ölçülebil	VERB	-
ölçülebilme	NOUN	-
ölçülen	NOUN	-
ölçülendir	VERB	-
ölçülme	NOUN	-
ölçülüle	VERB	-
ölçülüleme	NOUN	-
ölçüm	NOUN	-
ölçümle	VERB	-
ölçümleme	NOUN	-
ölçümleyebil	VERB	-
ölçümleyebilme	NOUN	-
ölçün	ADJ	-
ölçün	VERB	-
ölçünme	NOUN	-
ölçüsüzce	ADV	-
ölçüt	NOUN	-
ölçüş	NOUN	-
ölçüş	VERB	-
ölçüşebil	VERB	-
ölçüşebilme	NOUN	-
ölçüşme	NOUN	-
ölçüştür	VERB	-
ölçüştürme	NOUN	-
ölü	ADJ	-
ölü	NOUN	-
ölüdoğa	NOUN	-
ölüevi	NOUN	-
ölük	ADJ	-
ölüm	INTERJ	-
ölüm	NOUN	-
ölümcül	ADJ	-
ölümcül	NOUN	-
ölümsek	ADJ	-
ölümsüzleş	VERB	-
ölümsüzleşebil	VERB	-
ölümsüzleşebilme	NOUN	-
ölümsüzleştir	VERB	-
ölümsüzleştirebil	VERB	-
ölümsüzleştirebilme	NOUN	-
ölümsüzleştiril	VERB	-
ölümsüzleştirilme	NOUN	-
ölümüne	ADV	-
ölün	VERB	-
ölünme	NOUN	-
ölürcesine	ADV	-
ölüver	VERB	-
ölüverme	NOUN	-
ölüş	NOUN	-
ömrübillah	ADV	-
ömrühayat	NOUN	-
ömrünce	ADV	-
ömür	NOUN	VOWEL_DROP
ömürsün	NOUN	-
ön	ADJ	-
ön	NOUN	-
önayak	NOUN	-
önce	ADJ	-
önce	ADV	-
önce	NOUN	-
önceden	ADV	-
önceki	ADJ	-
önceki	NOUN	-
öncel	ADJ	-
öncel	NOUN	-
öncele	VERB	-
önceleme	NOUN	-
önceleri	ADV	-
öncelikle	ADV	-
öncelikle	NOUN	-
öncelle	VERB	-
öncelleme	NOUN	-
öncül	ADJ	-
öncül	NOUN	-
öncüller	NOUN	-
önder	NOUN	-
önel	NOUN	-
önem	NOUN	-
önemlice	ADJ	-
önemlice	NOUN	-
önemse	VERB	-
önemseme	NOUN	-
önemsemezce	ADV	-
önemsen	VERB	-
önemseniş	NOUN	-
önemsenme	NOUN	-
