lemma	pos	attributes
yüklük	NOUN	VOICING
yüklülük	NOUN	VOICING
yüksek	ADJ	VOICING
yüksek	NOUN	VOICING
yükseklik	NOUN	VOICING
yükseklikölçer	NOUN	-
yüksekokul	NOUN	-
yükseköğrenim	NOUN	-
yükseköğretim	NOUN	-
yüksel	VERB	-
yükselebil	VERB	-
yükselebilme	NOUN	-
yükselebilmek	NOUN	-
yükselim	NOUN	-
yükseliver	VERB	-
yükseliverme	NOUN	-
yükseliş	NOUN	-
yükselme	NOUN	-
yükselmek	NOUN	-
yükselt	VERB	-
yükseltebil	VERB	-
yükseltebilme	NOUN	-
yükseltebilmek	NOUN	-
yükselteç	NOUN	VOICING
yükseltge	VERB	-
yükseltgeme	NOUN	-
yükseltgen	VERB	-
yükseltgenme	NOUN	-
yükselti	NOUN	-
yükseltil	VERB	-
yükseltiliş	NOUN	-
yükseltilme	NOUN	-
yükseltiş	NOUN	-
yükseltme	NOUN	-
yükseltmek	NOUN	-
yükselttir	VERB	-
yükselttirme	NOUN	-
yüksük	NOUN	VOICING
yüksüksü	ADJ	-
yüksün	VERB	-
yüksünme	NOUN	-
yüksünül	VERB	-
yüksünülme	NOUN	-
yüksüz	ADJ	-
yüksüzlük	NOUN	VOICING
yükçeker	NOUN	-
yükçü	NOUN	-
yükçülük	NOUN	VOICING
yüküm	NOUN	-
yükümlen	VERB	-
yükümlendir	VERB	-
yükümlendirme	NOUN	-
yükümlenme	NOUN	-
yükümlü	ADJ	-
yükümlülük	NOUN	VOICING
yükün	NOUN	-
yükün	VERB	-
yükündür	VERB	-
yükündürme	NOUN	-
yükünme	NOUN	-
yülgü	NOUN	-
yülü	VERB	-
yülük	ADJ	-
yülüme	NOUN	-
yülün	VERB	-
yülünme	NOUN	-
yülünmek	NOUN	-
yün	ADJ	-
yün	NOUN	-
yünlü	ADJ	-
yünlü	NOUN	-
yünsüz	ADJ	-
yünsüz	NOUN	-
yüpür	VERB	-
yüpürme	NOUN	-
yürek	NOUN	VOICING
yüreklen	VERB	-
yüreklendir	VERB	-
yüreklendirme	NOUN	-
yüreklenme	NOUN	-
yürekli	ADJ	-
yüreklilik	NOUN	VOICING
yüreksi	ADJ	-
yüreksiz	ADJ	-
yüreksizce	ADV	-
yüreksizlik	NOUN	VOICING
yürekten	ADV	-
yürü	VERB	-
yürü!	NOUN	-
yürük	ADJ	VOICING
yürük	NOUN	VOICING
yürüklük	NOUN	VOICING
yürüme	NOUN	-
yürümek	NOUN	-
yürün	VERB	-
yürünme	NOUN	-
yürürlük	NOUN	VOICING
yürürçalar	NOUN	-
yürüt	VERB	-
yürütebil	VERB	-
yürütebilme	NOUN	-
yürütebilmek	NOUN	-
yürüten	NOUN	-
yürüteç	NOUN	VOICING
yürütme	NOUN	-
yürütmek	NOUN	-
yürüttür	VERB	-
yürüttürme	NOUN	-
yürütücü	ADJ	-
yürütücülük	NOUN	VOICING
yürütül	VERB	-
yürütülebil	VERB	-
yürütülebilme	NOUN	-
yürütülme	NOUN	-
yürütülüş	NOUN	-
yürütüm	NOUN	-
yürütüş	NOUN	-
yürüyebil	VERB	-
yürüyebilme	NOUN	-
yürüyebilmek	NOUN	-
yürüyüş	NOUN	-
yüsrü	ADJ	-
yüsrü	NOUN	-
yüz	ADJ	-
yüz	NOUN	-
yüz	VERB	-
yüzbaşı	NOUN	-
yüzbaşılık	NOUN	VOICING
yüzbeyüz	ADV	-
yüzbeşlik	NOUN	VOICING
yüzde	NOUN	-
yüzdeci	NOUN	-
yüzdelik	NOUN	VOICING
yüzdür	VERB	-
yüzdürebil	VERB	-
yüzdürebilme	NOUN	-
yüzdürebilmek	NOUN	-
yüzdürme	NOUN	-
yüzdürül	VERB	-
yüzdürülme	NOUN	-
yüzebil	VERB	-
yüzebilme	NOUN	-
yüzebilmek	NOUN	-
yüzer	ADJ	-
yüzergezer	ADJ	-
yüzerli	ADJ	-
yüzerli	NOUN	-
yüzerlik	ADJ	-
yüzerlik	NOUN	-
yüzey	NOUN	-
yüzeyleş	VERB	-
yüzeyleşme	NOUN	-
yüzeyleştir	VERB	-
yüzeyleştirme	NOUN	-
yüzeyli	ADJ	-
yüzeysel	ADJ	-
yüzeysel	NOUN	-
yüzeyselleş	VERB	-
yüzeyselleşme	NOUN	-
yüzeyselleştir	VERB	-
yüzeyselleştirme	NOUN	-
yüzeysellik	NOUN	VOICING
yüzgeç	ADJ	VOICING
yüzgeç	NOUN	VOICING
yüzgeçli	ADJ	-
yüzle	VERB	-
yüzleme	NOUN	-
yüzlemece	ADJ	-
yüzlemece	ADV	-
yüzlemek	NOUN	-
yüzlen	VERB	-
yüzlenme	NOUN	-
yüzler	NOUN	-
yüzlerce	ADJ	-
yüzlet	VERB	-
yüzletme	NOUN	-
yüzleş	VERB	-
yüzleşebil	VERB	-
yüzleşebilme	NOUN	-
yüzleşebilmek	NOUN	-
yüzleşme	NOUN	-
yüzleşmece	ADV	-
yüzleşmek	NOUN	-
yüzleştir	VERB	-
yüzleştiril	VERB	-
yüzleştirilme	NOUN	-
yüzleştirme	NOUN	-
yüzlü	ADJ	-
yüzlü	NOUN	-
yüzlük	ADJ	VOICING
yüzlük	NOUN	VOICING
yüzlülük	NOUN	VOICING
yüzme	NOUN	-
yüzmek	NOUN	-
yüznumara	NOUN	-
yüzsuyu	NOUN	-
yüzsüz	ADJ	-
yüzsüz	NOUN	-
yüzsüzce	ADV	-
yüzsüzleş	VERB	-
yüzsüzleşme	NOUN	-
yüzsüzleştir	VERB	-
yüzsüzleştiril	VERB	-
yüzsüzleştirilme	NOUN	-
yüzsüzleştirme	NOUN	-
yüzsüzlük	NOUN	VOICING
yüzyıl	NOUN	-
yüzyıllarca	ADV	-
yüzyıllık	ADJ	-
yüzücü	NOUN	-
yüzücülük	NOUN	VOICING
yüzük	NOUN	VOICING
yüzükoyun	ADV	-
yüzüksü	ADJ	-
yüzül	VERB	-
yüzülme	NOUN	-
yüzülmek	NOUN	-
yüzüncü	ADJ	-
yüzünden	POSTP	-
yüzüstü	ADV	-
yüzüstü	NOUN	-
yüzüver	VERB	-
yüzüverme	NOUN	-
yüzüş	NOUN	-
yüğrük	ADJ	-
yüğrük	NOUN	-
yık	VERB	-
yıka	VERB	-
yıkabil	VERB	-
yıkabilme	NOUN	-
yıkabilmek	NOUN	-
yıkama	NOUN	-
yıkamacı	ADJ	-
yıkamacı	NOUN	-
yıkamacılık	NOUN	VOICING
yıkamak	NOUN	-
yıkamaç	NOUN	VOICING
yıkan	VERB	-
yıkanabil	VERB	-
yıkanabilme	NOUN	-
yıkanabilmek	NOUN	-
yıkanma	NOUN	-
yıkanmak	NOUN	-
yıkanıver	VERB	-
yıkanıverme	NOUN	-
yıkanış	NOUN	-
yıkat	VERB	-
yıkatma	NOUN	-
yıkattır	VERB	-
yıkattırma	NOUN	-
yıkayabil	VERB	-
yıkayabilme	NOUN	-
yıkayabilmek	NOUN	-
yıkayıcı	NOUN	-
yıkayıcılık	NOUN	VOICING
yıkayıver	VERB	-
yıkayıverme	NOUN	-
yıkayış	NOUN	-
yıkkın	ADJ	-
yıkkınlık	NOUN	VOICING
yıkma	NOUN	-
yıkmacı	NOUN	-
yıkmacılık	NOUN	VOICING
yıkmak	NOUN	-
yıktır	VERB	-
yıktırabil	VERB	-
yıktırabilme	NOUN	-
yıktırabilmek	NOUN	-
yıktırma	NOUN	-
yıktırıl	VERB	-
yıktırılma	NOUN	-
yıkı	NOUN	-
yıkıcı	ADJ	-
yıkıcı	NOUN	-
yıkıcılık	NOUN	VOICING
yıkık	ADJ	-
yıkıl	VERB	-
yıkılabil	VERB	-
yıkılabilme	NOUN	-
yıkılma	NOUN	-
yıkılmak	NOUN	-
yıkılıver	VERB	-
yıkılıverme	NOUN	-
yıkılış	NOUN	-
yıkım	NOUN	-
yıkımcı	NOUN	-
yıkımcılık	NOUN	VOICING
yıkıntı	NOUN	-
yıkıver	VERB	-
yıkıverme	NOUN	-
yıkış	NOUN	-
yıkış	VERB	-
yıkışma	NOUN	-
yıl	NOUN	-
yıl	VERB	-
yılan	ADJ	-
yılan	NOUN	-
yılanbaşı	NOUN	-
yılancı	NOUN	-
yılancık	NOUN	VOICING
yılancıl	NOUN	-
yılancılık	NOUN	VOICING
yılandili	NOUN	-
yılaniğnesi	NOUN	-
yılankavi	ADJ	-
yılankemiği	NOUN	-
yılanlı	ADJ	-
yılansız	ADJ	-
yılanyastığı	NOUN	-
yılanyastığıgiller	NOUN	-
yılaşırı	ADV	-
yılbaşı	NOUN	-
yıldır	VERB	-
yıldıra	VERB	-
yıldırabil	VERB	-
yıldırabilme	NOUN	-
yıldırabilmek	NOUN	-
yıldırak	ADJ	VOICING
yıldırak	NOUN	VOICING
yıldırama	NOUN	-
yıldırma	NOUN	-
yıldırmacı	NOUN	-
yıldırmacılık	NOUN	VOICING
yıldırı	NOUN	-
yıldırıcı	NOUN	-
yıldırıcılık	NOUN	VOICING
yıldırıl	VERB	-
yıldırılma	NOUN	-
yıldırım	ADJ	-
yıldırım	NOUN	-
yıldırımkıran	NOUN	-
yıldırımlı	ADJ	-
yıldırımlık	NOUN	VOICING
yıldırımsavar	NOUN	-
yıldız	ADJ	-
yıldız	NOUN	-
yıldızcık	NOUN	VOICING
yıldızla	VERB	-
yıldızlama	NOUN	-
yıldızlamak	NOUN	-
yıldızlaş	VERB	-
yıldızlaşma	NOUN	-
yıldızlı	ADJ	-
yıldızlı	NOUN	-
yıldızlık	NOUN	VOICING
yıldızsı	ADJ	-
yıldızsız	ADJ	-
yıldızımsı	ADJ	-
yılgı	NOUN	-
yılgın	ADJ	-
yılgın	NOUN	-
yılgınca	ADV	-
yılgınlık	NOUN	VOICING
yılkı	NOUN	-
yılkıcı	NOUN	-
yılkılık	NOUN	VOICING
yılla	VERB	-
yıllama	NOUN	-
yıllan	VERB	-
yıllandır	VERB	-
yıllandırma	NOUN	-
yıllanma	NOUN	-
yıllanmak	NOUN	-
yıllarca	ADV	-
yıllat	VERB	-
yıllatma	NOUN	-
yıllık	ADJ	VOICING
yıllık	NOUN	VOICING
yıllıklı	ADJ	-
yıllıkçı	ADJ	-
yıllıkçı	NOUN	-
yıllığına	ADV	-
yılma	NOUN	-
yılmak	NOUN	-
yılmaz	ADJ	-
yılmazlık	NOUN	VOICING
yılık	ADJ	-
yılık	NOUN	-
yılış	VERB	-
yılışkan	ADJ	-
yılışkanlık	NOUN	VOICING
yılışma	NOUN	-
yılışık	ADJ	-
yılışıklık	NOUN	VOICING
yılışıkça	ADV	-
yıpra	VERB	-
yıprak	ADJ	-
yıprama	NOUN	-
yıpramak	NOUN	-
yıpran	VERB	-
yıpranma	NOUN	-
yıpranmak	NOUN	-
yıpranış	NOUN	-
yıprat	VERB	-
yıpratabil	VERB	-
yıpratabilme	NOUN	-
yıpratabilmek	NOUN	-
yıpratma	NOUN	-
yıpratmak	NOUN	-
yıpratıl	VERB	-
yıpratılma	NOUN	-
yıpratış	NOUN	-
yır	NOUN	-
yırla	VERB	-
yırlama	NOUN	-
yırt	VERB	-
yırtabil	VERB	-
yırtabilme	NOUN	-
yırtabilmek	NOUN	-
yırtlak	ADJ	-
yırtma	NOUN	-
yırtmak	NOUN	-
yırtmaç	NOUN	VOICING
yırtmaçlı	ADJ	-
yırtmaçsız	ADJ	-
yırttır	VERB	-
yırttırma	NOUN	-
yırtıcı	ADJ	-
yırtıcı	NOUN	-
yırtıcılar	NOUN	-
yırtıcılık	NOUN	VOICING
yırtık	ADJ	VOICING
yırtık	NOUN	VOICING
yırtıklık	NOUN	VOICING
yırtıkça	ADJ	-
yırtıkça	NOUN	-
yırtıl	VERB	-
yırtılma	NOUN	-
yırtılmak	NOUN	-
yırtılmış	ADJ	-
yırtılmış	NOUN	-
yırtılmışlık	NOUN	VOICING
yırtılış	NOUN	-
yırtım	NOUN	-
yırtımcı	NOUN	-
yırtımcılık	NOUN	VOICING
yırtın	VERB	-
yırtınma	NOUN	-
yırtınmak	NOUN	-
yırtınış	NOUN	-
yırtış	NOUN	-
yırık	ADJ	-
yısa	INTERJ	-
yıvış	VERB	-
yıvışma	NOUN	-
yıvışmak	NOUN	-
yıvışık	ADJ	-
yıvışık	NOUN	-
yıvışıklık	NOUN	VOICING
yığ	VERB	-
yığabil	VERB	-
yığabilme	NOUN	-
yığabilmek	NOUN	-
yığdır	VERB	-
yığdırma	NOUN	-
yığma	NOUN	-
yığmak	NOUN	-
yığıl	VERB	-
yığılma	NOUN	-
yığılmak	NOUN	-
yığılı	ADJ	-
yığılım	NOUN	-
yığılıver	VERB	-
yığılıverme	NOUN	-
yığılış	NOUN	-
yığılış	VERB	-
yığılışma	NOUN	-
yığımlık	NOUN	VOICING
yığın	NOUN	-
yığınak	NOUN	VOICING
yığınla	ADJ	-
yığıntı	NOUN	-
yığıver	VERB	-
yığıverme	NOUN	-
yığış	NOUN	-
yığış	VERB	-
yığışma	NOUN	-
yığışık	ADJ	-
yığışım	NOUN	-
zaaf	NOUN	-
zabit	ADJ	-
zabit	NOUN	-
zabitan	NOUN	-
zabitlik	NOUN	VOICING
zabıt	NOUN	-
zabıta	NOUN	-
zabıtname	NOUN	-
zade	ADJ	-
zade	NOUN	-
zadegân	NOUN	-
zadegânlık	NOUN	VOICING
zafer	NOUN	-
zafiyet	NOUN	-
zafran	NOUN	-
zahir	ADJ	-
zahir	ADV	-
zahir	NOUN	-
zahirde	ADV	-
zahire	NOUN	-
zahiren	ADV	-
zahirî	ADJ	-
zahirî	NOUN	-
zahit	ADJ	-
zahitlik	NOUN	VOICING
zahme	NOUN	-
zahmet	NOUN	-
zahmetli	ADJ	-
zahmetli	NOUN	-
zahmetlilik	NOUN	VOICING
zahmetsiz	ADJ	-
zahmetsiz	ADV	-
zahmetsizce	ADV	-
zahmetsizlik	NOUN	VOICING
zahter	NOUN	-
zahîr	ADJ	-
zail	ADJ	-
zail	NOUN	-
zait	ADJ	VOICING
zait	NOUN	VOICING
zakkum	NOUN	-
zakkumgiller	NOUN	-
zakkumlaş	VERB	-
zakkumlaşma	NOUN	-
zakkumlu	ADJ	-
zakkumlu	NOUN	-
zalim	ADJ	-
zalimane	ADV	-
zalimce	ADJ	-
zalimce	ADV	-
zalimcesine	ADV	-
zalimleş	VERB	-
zalimleşebil	VERB	-
zalimleşebilme	NOUN	-
zalimleşme	NOUN	-
zalimlik	NOUN	VOICING
zam	NOUN	-
zaman	NOUN	-
zamandaş	NOUN	-
zamandaşlık	NOUN	VOICING
zamane	NOUN	-
zamanla	ADV	-
zamanla	VERB	-
zamanlama	NOUN	-
zamanlamak	NOUN	-
zamanlayabil	VERB	-
zamanlayabilme	NOUN	-
zamanlayabilmek	NOUN	-
zamanlı	ADJ	-
zamanlı	ADV	-
zamansız	ADJ	-
zamansız	ADV	-
zamansızlık	NOUN	VOICING
zamanında	ADV	-
zamanında	NOUN	-
zamazingo	NOUN	-
zambak	NOUN	VOICING
zambakgiller	NOUN	-
zambır	NOUN	-
zambırlı	ADJ	-
zamir	NOUN	-
zamk	NOUN	-
zamkinos	NOUN	-
zamkla	VERB	-
zamklama	NOUN	-
zamklamak	NOUN	-
zamklan	VERB	-
zamklanma	NOUN	-
zamklı	ADJ	-
zamkıarabi	NOUN	-
zamlan	VERB	-
zamlanma	NOUN	-
zamlı	ADJ	-
zamlı	ADV	-
zamme	NOUN	-
zammet	VERB	-
zammetme	NOUN	-
zampara	ADJ	-
zamparalık	NOUN	VOICING
zamsız	ADJ	-
zamsızlık	NOUN	VOICING
zan	NOUN	-
zanaat	NOUN	-
zanaatkâr	NOUN	-
zanaatkârlık	NOUN	VOICING
zanaatçı	NOUN	-
zanaatçılık	NOUN	VOICING
zangoç	NOUN	VOICING
zangoçluk	NOUN	VOICING
zangırda	VERB	-
zangırdama	NOUN	-
zangırdat	VERB	-
zangırdatma	NOUN	-
zangırtı	NOUN	-
zanka	NOUN	-
zanlı	ADJ	-
zanlılık	NOUN	VOICING
zannedil	VERB	-
zannedilme	NOUN	-
zannediş	NOUN	-
zannet	VERB	-
zannetme	NOUN	-
zanneyle	VERB	-
zanneyleme	NOUN	-
zannolun	VERB	-
zannolunma	NOUN	-
zapping	NOUN	-
zapt	NOUN	-
zaptiye	NOUN	-
zapturapt	NOUN	-
zar	NOUN	-
zarafet	NOUN	-
zarafetli	ADJ	-
zarar	NOUN	-
zararlı	ADJ	-
zararlıkıran	NOUN	-
zararlılar	NOUN	-
zararlılık	NOUN	VOICING
zararsız	ADJ	-
zararsız	ADV	-
zararsız	NOUN	-
zararsızca	ADV	-
zararsızlık	NOUN	VOICING
zararına	ADV	-
zarcı	NOUN	-
zarf	NOUN	-
zarfla	VERB	-
zarflama	NOUN	-
zarflan	VERB	-
zarflanma	NOUN	-
zarflı	ADJ	-
zarflı	ADV	-
zarflı	NOUN	-
zarfsız	ADJ	-
zarfsız	ADV	-
zarfsız	NOUN	-
zarfçı	NOUN	-
zarfçılık	NOUN	VOICING
zarfında	ADV	-
zargana	NOUN	-
zarif	ADJ	-
zarif	NOUN	-
zarifane	ADJ	-
zarifane	ADV	-
zariflik	NOUN	VOICING
zarifçe	ADV	-
zarsı	ADJ	-
zarta	NOUN	-
zaruret	NOUN	-
zaruri	ADJ	-
zaruri	NOUN	-
zarurilik	NOUN	VOICING
zarılan	VERB	-
zarılanma	NOUN	-
zarımsı	ADJ	-
zat	NOUN	-
zaten	ADV	-
zati	ADV	-
zatî	ADJ	-
zatî	NOUN	-
zatülcenp	NOUN	VOICING
zatürre	NOUN	-
zatıalileri	NOUN	-
zatıaliniz	NOUN	-
zavallı	ADJ	-
zavallı	NOUN	-
zavallılık	NOUN	VOICING
zaviye	NOUN	-
zaviyevi	ADJ	-
zayi	ADJ	-
zayi	NOUN	-
zayiat	NOUN	-
zayiçe	NOUN	-
zayıf	ADJ	-
zayıf	NOUN	-
zayıfla	VERB	-
zayıflama	NOUN	-
zayıflat	VERB	-
zayıflatabil	VERB	-
zayıflatabilme	NOUN	-
zayıflatabilmek	NOUN	-
zayıflatma	NOUN	-
zayıflayabil	VERB	-
zayıflayabilme	NOUN	-
zayıflayış	NOUN	-
zayıflık	NOUN	VOICING
zaç	NOUN	VOICING
zağ	NOUN	-
zağanos	NOUN	-
zağar	NOUN	-
zağara	NOUN	-
zağarcı	NOUN	-
zağarlık	NOUN	VOICING
zağcı	NOUN	-
zağcılık	NOUN	VOICING
zağla	VERB	-
zağlama	NOUN	-
zağlı	ADJ	-
zağsız	ADJ	-
ze	NOUN	-
zeamet	NOUN	-
zeban	NOUN	-
zebani	NOUN	-
zebella	NOUN	-
zebercet	NOUN	VOICING
zebra	NOUN	-
zebun	ADJ	-
zebunküş	ADJ	-
zebunküşlük	NOUN	VOICING
zebunlaş	VERB	-
zebunlaşma	NOUN	-
zebunluk	NOUN	VOICING
zecir	NOUN	VOWEL_DROP
zecren	ADV	-
zecren	NOUN	-
zecrî	ADJ	-
zede	NOUN	-
zedele	VERB	-
zedeleme	NOUN	-
zedelemek	NOUN	-
zedelen	VERB	-
zedeleniş	NOUN	-
zedelenme	NOUN	-
zedelenmek	NOUN	-
zedeleyebil	VERB	-
zedeleyebilme	NOUN	-
zedeleyebilmek	NOUN	-
zedeli	ADJ	-
zedesiz	ADJ	-
zefir	NOUN	-
zehap	NOUN	VOICING
zehir	NOUN	VOWEL_DROP
zehirle	VERB	-
zehirleme	NOUN	-
zehirlemek	NOUN	-
zehirlen	VERB	-
zehirleniş	NOUN	-
zehirlenme	NOUN	-
zehirlenmek	NOUN	-
zehirlet	VERB	-
zehirletme	NOUN	-
zehirli	ADJ	-
zehirli	NOUN	-
zehirlilik	NOUN	VOICING
zehirsiz	ADJ	-
zehirsizlik	NOUN	VOICING
zehret	VERB	-
zehretme	NOUN	-
zehrol	VERB	-
zehrolma	NOUN	-
zeker	NOUN	-
zeki	ADJ	-
zeki	NOUN	-
zekice	ADJ	-
zekice	ADV	-
zekilik	PRON	VOICING
zekâ	NOUN	-
zekâlı	ADJ	-
zekâlılık	NOUN	VOICING
zekâsız	ADJ	-
zekâsızlık	NOUN	VOICING
zekât	NOUN	-
zekâvet	NOUN	-
zelber	NOUN	-
zelil	ADJ	-
zelve	NOUN	-
zelzele	NOUN	-
zem	NOUN	-
zemberek	NOUN	VOICING
zemberekli	ADJ	-
zemberekçi	NOUN	-
zembil	NOUN	-
zemheri	NOUN	-
zemin	NOUN	-
zeminli	ADJ	-
zeminlik	NOUN	VOICING
zemmet	VERB	-
zemmetme	NOUN	-
zemzem	NOUN	-
zen	NOUN	-
zencefil	NOUN	-
zencefilgiller	NOUN	-
zenci	NOUN	-
zencirek	NOUN	VOICING
zendost	ADJ	-
zendostluk	NOUN	VOICING
zengin	ADJ	-
zengin	NOUN	-
zenginle	VERB	-
zenginleme	NOUN	-
zenginlen	VERB	-
zenginlenme	NOUN	-
zenginleş	VERB	-
zenginleşme	NOUN	-
zenginleştir	VERB	-
zenginleştiril	VERB	-
zenginleştirilme	NOUN	-
zenginleştirme	NOUN	-
zenginlik	NOUN	VOICING
zengûle	NOUN	-
zenne	NOUN	-
zenneci	NOUN	-
zennelik	ADJ	VOICING
zennelik	NOUN	VOICING
zephiye	NOUN	-
zeplin	NOUN	-
zer	NOUN	-
zeravent	NOUN	VOICING
zerdali	NOUN	-
zerde	NOUN	-
zerdeva	NOUN	-
zerdeçal	NOUN	-
zerk	NOUN	-
zerre	NOUN	-
zerrece	ADV	-
zerrin	ADJ	-
zerrin	NOUN	-
zerzevat	NOUN	-
zerzevatçı	NOUN	-
zerzevatçılık	NOUN	VOICING
zevahir	NOUN	-
zeval	NOUN	-
zevalsiz	ADJ	-
zevalsizlik	NOUN	VOICING
zevalî	ADJ	-
zevat	NOUN	-
zevce	NOUN	-
zevcelik	NOUN	VOICING
zeveban	NOUN	-
zevk	NOUN	-
zevkiselim	NOUN	-
zevklen	VERB	-
zevklendir	VERB	-
zevklendirme	NOUN	-
zevklenme	NOUN	-
zevklenmek	NOUN	-
zevkli	ADJ	-
zevkli	NOUN	-
zevklilik	NOUN	VOICING
zevksiz	ADJ	-
zevksiz	ADV	-
zevksiz	NOUN	-
zevksizlik	NOUN	VOICING
zevkçe	ADV	-
zevküsefa	NOUN	-
zevzek	ADJ	-
zevzek	NOUN	-
zevzeklen	VERB	-
zevzeklenme	NOUN	-
zevzeklik	NOUN	VOICING
zevzekçe	ADJ	-
zevzekçe	ADV	-
zevç	NOUN	VOICING
zeybek	NOUN	VOICING
zeyil	NOUN	VOWEL_DROP
zeyilname	NOUN	-
zeyrek	ADJ	-
zeyrek	NOUN	VOICING
zeyreklik	NOUN	VOICING
zeytin	ADJ	-
zeytin	NOUN	-
zeytinci	NOUN	-
zeytincilik	NOUN	VOICING
zeytingiller	NOUN	-
zeytinimsi	ADJ	-
zeytinli	ADJ	-
zeytinlik	NOUN	VOICING
zeytinsi	ADJ	-
zeytinsiz	ADJ	-
zeytinyağlı	ADJ	-
zeytinyağı	NOUN	-
zeytuni	NOUN	-
zibidi	ADJ	-
zibidi	NOUN	-
zibidilik	NOUN	VOICING
zifaf	NOUN	-
zifin	NOUN	-
zifir	NOUN	-
zifirlen	VERB	-
zifirlenme	NOUN	-
zifirlenmek	NOUN	-
zifirli	ADJ	-
zifirli	NOUN	-
zifirsiz	ADJ	-
zifirsiz	ADV	-
zifirî	ADJ	-
zifos	ADJ	-
zifos	NOUN	-
zift	NOUN	-
ziftle	VERB	-
ziftleme	NOUN	-
ziftlen	VERB	-
ziftlenme	NOUN	-
ziftlenmek	NOUN	-
zigon	NOUN	-
zigot	NOUN	-
zihaf	NOUN	-
zihayat	ADJ	-
zihin	NOUN	VOWEL_DROP
zihince	ADV	-
zihinsel	ADJ	-
zihinsiz	ADJ	-
zihinsizlik	NOUN	VOICING
zihnen	ADV	-
zihniye	NOUN	-
zihniyet	NOUN	-
zihnî	ADJ	-
zikir	NOUN	VOWEL_DROP
zikredebil	VERB	-
zikredebilme	NOUN	-
zikredebilmek	NOUN	-
zikredil	VERB	-
zikrediliş	NOUN	-
zikredilme	NOUN	-
zikrediş	NOUN	-
zikret	VERB	-
zikretme	NOUN	-
zikretmek	NOUN	-
zikrolun	VERB	-
zikrolunma	NOUN	-
zikzak	ADJ	VOICING
zikzak	NOUN	VOICING
zikzaklı	ADJ	-
zikzaklı	NOUN	-
zikıymet	ADJ	-
zil	ADJ	-
zil	NOUN	-
zilhicce	NOUN	-
zili	NOUN	-
zilkade	NOUN	-
zillet	NOUN	-
zilli	ADJ	-
zilli	NOUN	-
zilsiz	ADJ	-
zilyet	NOUN	VOICING
zilyetlik	NOUN	VOICING
zilzurna	ADJ	-
zilzurna	ADV	-
zimamdar	NOUN	-
zimmet	NOUN	-
zimmetle	VERB	-
zimmetleme	NOUN	-
zimmetlemek	NOUN	-
zimmetli	ADJ	-
zimmi	ADJ	-
zimmi	NOUN	-
zina	NOUN	-
zincifre	NOUN	-
zincir	NOUN	-
zincirle	VERB	-
zincirleme	ADJ	-
zincirleme	ADV	-
zincirleme	NOUN	-
zincirlemek	NOUN	-
zincirlen	VERB	-
zincirlenme	NOUN	-
zincirlenmek	NOUN	-
zincirli	ADJ	-
zincirli	NOUN	-
zindan	NOUN	-
zindancı	NOUN	-
zindancıbaşı	NOUN	-
zindancılık	NOUN	VOICING
zindandelen	NOUN	-
zinde	ADJ	-
zindeleş	VERB	-
zindeleşme	NOUN	-
zindeleştir	VERB	-
zindeleştirme	NOUN	-
zindelik	NOUN	VOICING
zingirdek	NOUN	VOICING
zinhar	ADV	-
zir	NOUN	-
zira	CONJ	-
ziraat	NOUN	-
ziraatçı	NOUN	-
ziraatçılık	NOUN	VOICING
zirai	ADJ	-
zirkon	NOUN	-
zirkonyum	NOUN	-
zirve	NOUN	-
zirzop	ADJ	-
zirzoplaş	VERB	-
zirzoplaşma	NOUN	-
zirzopluk	NOUN	VOICING
zirzopça	ADV	-
zirzopça	NOUN	-
zivircik	NOUN	VOICING
ziya	NOUN	-
ziyadar	ADJ	-
ziyade	ADJ	-
ziyade	ADV	-
ziyadeleş	VERB	-
ziyadeleşme	NOUN	-
ziyadeleştir	VERB	-
ziyadeleştirme	NOUN	-
ziyadesiyle	ADV	-
ziyafet	NOUN	-
ziyalı	ADJ	-
ziyalı	NOUN	-
ziyan	NOUN	-
ziyankâr	ADJ	-
ziyankârlık	NOUN	VOICING
ziyansız	ADJ	-
ziyansız	ADV	-
ziyaret	NOUN	-
ziyaretgâh	NOUN	-
ziyaretçi	NOUN	-
ziyaretçilik	NOUN	VOICING
ziyasız	ADJ	-
ziyasızlık	NOUN	VOICING
ziynet	NOUN	-
zloti	NOUN	-
zoka	NOUN	-
zom	ADJ	-
zom	NOUN	-
zombi	NOUN	-
zombileş	VERB	-
zombileşme	NOUN	-
zombilik	NOUN	VOICING
zon	NOUN	-
zona	NOUN	-
zonal	ADJ	-
zonal	NOUN	-
zonk	NOUN	-
zonkla	VERB	-
zonklama	NOUN	-
zonklat	VERB	-
zonklatma	NOUN	-
zoolog	NOUN	-
zooloji	NOUN	-
zoolojik	ADJ	-
zoospor	NOUN	-
zootekni	NOUN	-
zor	ADJ	-
zor	ADV	-
zor	INTERJ	-
zor	NOUN	-
zoraki	ADJ	-
zoraki	ADV	-
zorba	ADJ	-
zorbaca	ADJ	-
zorbaca	ADV	-
zorbalık	NOUN	VOICING
zorca	ADJ	-
zorca	ADV	-
zorgu	NOUN	-
zorgulu	ADJ	-
zorla	ADV	-
zorla	NOUN	-
zorla	VERB	-
zorlama	ADJ	-
zorlama	NOUN	-
zorlamak	NOUN	-
zorlamasız	ADJ	-
zorlan	VERB	-
zorlanma	NOUN	-
zorlanış	NOUN	-
zorlayabil	VERB	-
zorlayabilme	NOUN	-
